,C1_OBJ_NM,C2_NM,DT,C1_NM,UNIT_NM,C3_NM,ITM_ID,TBL_ID,ITM_NM,C3_OBJ_NM,C2_OBJ_NM,TBL_NM
669,특성별,1순위,3,국가유공자(유족),%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
670,특성별,1순위,3.1,국가유공자(유족),%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
671,특성별,1순위,3.1,국가유공자(유족),%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
672,특성별,2순위,5.6,국가유공자(유족),%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
673,특성별,2순위,4.8,국가유공자(유족),%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
674,특성별,2순위,4,국가유공자(유족),%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
675,특성별,2순위,3.2,국가유공자(유족),%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
676,특성별,2순위,2.7,국가유공자(유족),%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
677,특성별,2순위,2.4,국가유공자(유족),%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
678,특성별,2순위,34.6,국가유공자(유족),%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
679,특성별,2순위,41.2,국가유공자(유족),%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
680,특성별,2순위,50.6,국가유공자(유족),%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
681,특성별,2순위,15.7,국가유공자(유족),%,주거,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
682,특성별,2순위,28.8,국가유공자(유족),%,소득보장,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
683,특성별,2순위,4.4,국가유공자(유족),%,문화 및 여가,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
684,특성별,2순위,0.5,국가유공자(유족),%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
685,특성별,2순위,1.2,국가유공자(유족),%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
686,특성별,2순위,0.5,국가유공자(유족),%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
687,특성별,2순위,0.7,국가유공자(유족),%,법률지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
688,특성별,2순위,6.3,국가유공자(유족),%,보훈 문화 확산,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
689,특성별,2순위,0.2,국가유공자(유족),%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
690,특성별,2순위,0.3,국가유공자(유족),%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
691,특성별,2순위,0.1,국가유공자(유족),%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
692,특성별,2순위,8.8,국가유공자(유족),%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
693,특성별,2순위,12.2,국가유공자(유족),%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
694,특성별,2순위,3.2,국가유공자(유족),%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
695,특성별,2순위,2.1,국가유공자(유족),%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
696,특성별,2순위,15.6,국가유공자(유족),%,양로지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
697,특성별,2순위,11.6,국가유공자(유족),%,양로지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
698,특성별,2순위,2.7,국가유공자(유족),%,사망시 지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
699,특성별,2순위,2.3,국가유공자(유족),%,사망시 지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
700,특성별,2순위,4.7,국가유공자(유족),%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
701,특성별,2순위,4.8,국가유공자(유족),%,예우지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
702,특성별,2순위,14.8,국가유공자(유족),%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
703,특성별,2순위,9.5,국가유공자(유족),%,재가복지서비스,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
704,특성별,1순위,13.8,5·18민주유공자,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
705,특성별,1순위,5.4,5·18민주유공자,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
706,특성별,1순위,3.2,5·18민주유공자,%,취업,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
707,특성별,1순위,2.7,5·18민주유공자,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
708,특성별,1순위,1.9,5·18민주유공자,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
709,특성별,1순위,1.2,5·18민주유공자,%,교육,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
710,특성별,1순위,14.5,5·18민주유공자,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
711,특성별,1순위,6.6,5·18민주유공자,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
712,특성별,1순위,27,5·18민주유공자,%,의료지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
713,특성별,1순위,8.1,5·18민주유공자,%,주거,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
714,특성별,1순위,53.1,5·18민주유공자,%,소득보장,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
715,특성별,1순위,3.9,5·18민주유공자,%,문화 및 여가,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
716,특성별,1순위,0.6,5·18민주유공자,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
717,특성별,1순위,0,5·18민주유공자,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
718,특성별,1순위,0,5·18민주유공자,%,사회적응,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
719,특성별,1순위,0.2,5·18민주유공자,%,법률지원,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
720,특성별,1순위,1.3,5·18민주유공자,%,보훈 문화 확산,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
721,특성별,1순위,0,5·18민주유공자,%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
722,특성별,1순위,0.3,5·18민주유공자,%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
723,특성별,1순위,0.6,5·18민주유공자,%,기타,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
724,특성별,1순위,74.1,5·18민주유공자,%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
725,특성별,1순위,60.4,5·18민주유공자,%,보훈급여금,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
726,특성별,1순위,2.1,5·18민주유공자,%,대부,T001,DT_109006_M006,국가보훈처정책에서 우선적으로 확대되어야 할 분야,분야별,순위별,국가보훈부 정책에서 개선되어야 할 분야
